vehicle_id,title,description,availability,state_of_vehicle,condition,price,url,image[0].url,image[1].url,make,model,year,mileage.value,mileage.unit,fuel_type,transmission,body_style,address.addr1,address.city,address.region,address.postal_code,address.country,latitude,longitude
176,FIAT TORO 2.0 TDI 4X4 VOLCANO AT L19,FIAT TORO 2.0 TDI 4X4 VOLCANO AT L19,AVAILABLE,USED,OTHER,32500000 ARS,https://caradvice.com.ar/autos/176,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F176%2F1764105884221.IMG-20251125-WA0553.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F176%2F1764105884258.IMG-20251125-WA0551.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F176%2F1764105884426.IMG-20251125-WA0548.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F176%2F1764105884566.IMG-20251125-WA0552.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F176%2F1764105884711.IMG-20251125-WA0549.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F176%2F1764105884834.IMG-20251125-WA0550.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F176%2F1764105885296.IMG-20251125-WA0554.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F176%2F1764105885407.IMG-20251125-WA0555.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F176%2F1764105885520.IMG-20251125-WA0556.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F176%2F1764105885612.IMG-20251125-WA0557.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F176%2F1764105885735.IMG-20251125-WA0558.jpg",FIAT,TORO,2020,122500,KM,DIESEL,AUTOMATIC,PICKUP,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
177,PEUGEOT 208 1.6 ALLURE NAV TIPTRONIC 5P L15,PEUGEOT 208 1.6 ALLURE NAV TIPTRONIC 5P L15,AVAILABLE,USED,OTHER,18900000 ARS,https://caradvice.com.ar/autos/177,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F177%2F1761937504622.IMG-20251031-WA0240.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F177%2F1761937504660.IMG-20251031-WA0242.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F177%2F1761937504842.IMG-20251031-WA0238.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F177%2F1761937504946.IMG-20251031-WA0243.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F177%2F1761937505036.IMG-20251031-WA0239.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F177%2F1761937505126.IMG-20251031-WA0241.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F177%2F1761937505334.IMG-20251031-WA0244.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F177%2F1761937505446.IMG-20251031-WA0247.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F177%2F1761937505582.IMG-20251031-WA0245.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F177%2F1761937505733.IMG-20251031-WA0248.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F177%2F1761937505863.IMG-20251031-WA0246.jpg",PEUGEOT,208,2017,85200,KM,GASOLINE,AUTOMATIC,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
179,HYUNDAI TUCSON 2.0 4X2 AT L16,HYUNDAI TUCSON 2.0 4X2 AT L16,AVAILABLE,USED,OTHER,32000000 ARS,https://caradvice.com.ar/autos/179,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F179%2F1764947447280.IMG-20251205-WA0096.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F179%2F1764947447789.IMG-20251205-WA0098.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F179%2F1764947448204.IMG-20251205-WA0095.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F179%2F1764947448567.IMG-20251205-WA0099.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F179%2F1764947448868.IMG-20251205-WA0094.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F179%2F1764947449200.IMG-20251205-WA0097.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F179%2F1764947449495.IMG-20251205-WA0100.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F179%2F1764947449821.IMG-20251205-WA0101.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F179%2F1764947450526.IMG-20251205-WA0102.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F179%2F1764947451135.IMG-20251205-WA0103.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F179%2F1764947451694.IMG-20251205-WA0104.jpg",HYUNDAI,TUCSON,2017,142000,KM,GASOLINE,AUTOMATIC,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
181,CITROEN C4 CACTUS 1.2 PURE TECH SHINE AT6,CITROEN C4 CACTUS 1.2 PURE TECH SHINE AT6,AVAILABLE,USED,OTHER,21900000 ARS,https://caradvice.com.ar/autos/181,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F181%2F1763406510432.IMG-20251117-WA0487.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F181%2F1763406510472.IMG-20251117-WA0502.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F181%2F1763406510473.IMG-20251117-WA0488.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F181%2F1763406510506.IMG-20251117-WA0505.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F181%2F1763406510555.IMG-20251117-WA0489.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F181%2F1763406510596.IMG-20251117-WA0504.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F181%2F1763406510659.IMG-20251117-WA0490.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F181%2F1763406510687.IMG-20251117-WA0494.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F181%2F1763406510719.IMG-20251117-WA0495.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F181%2F1763406510745.IMG-20251117-WA0496.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F181%2F1763406510761.IMG-20251117-WA0497.jpg",CITROEN,C4 CACTUS,2018,46500,KM,GASOLINE,AUTOMATIC,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
182,TOYOTA HILUX 2.8 TDI 4X4 DC SRX AT6 L20,TOYOTA HILUX 2.8 TDI 4X4 DC SRX AT6 L20,AVAILABLE,USED,OTHER,36000 USD,https://caradvice.com.ar/autos/182,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F182%2F1765311796908.IMG-20251209-WA0564.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F182%2F1765311797003.IMG-20251209-WA0567.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F182%2F1765311797101.IMG-20251209-WA0565.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F182%2F1765311797225.IMG-20251209-WA0568.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F182%2F1765311797305.IMG-20251209-WA0563.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F182%2F1765311797447.IMG-20251209-WA0566.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F182%2F1765311797672.IMG-20251209-WA0569.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F182%2F1765311797810.IMG-20251209-WA0570.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F182%2F1765311797975.IMG-20251209-WA0571.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F182%2F1765311798212.IMG-20251209-WA0572.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F182%2F1765311798430.IMG-20251209-WA0573.jpg",TOYOTA,HILUX,2019,115500,KM,DIESEL,AUTOMATIC,PICKUP,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
183,TOYOTA YARIS 1.5 S CVT 5P L20,TOYOTA YARIS 1.5 S CVT 5P L20,AVAILABLE,USED,OTHER,22500 USD,https://caradvice.com.ar/autos/183,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F183%2F1765981427595.IMG-20251217-WA0078.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F183%2F1765981427773.IMG-20251217-WA0081.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F183%2F1765981427854.IMG-20251217-WA0075.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F183%2F1765981427924.IMG-20251217-WA0079.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F183%2F1765981428001.IMG-20251217-WA0077.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F183%2F1765981428113.IMG-20251217-WA0076.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F183%2F1765981428191.IMG-20251217-WA0080.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F183%2F1765981428285.IMG-20251217-WA0082.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F183%2F1765981428389.IMG-20251217-WA0083.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F183%2F1765981428476.IMG-20251217-WA0084.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F183%2F1765981428509.IMG-20251217-WA0085.jpg",TOYOTA,YARIS,2022,70000,KM,GASOLINE,AUTOMATIC,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
185,DS AUTOMOBILES DS7 1.6 THP E-TENSE 4X4 BASTILLE+,DS AUTOMOBILES DS7 1.6 THP E-TENSE 4X4 BASTILLE+,AVAILABLE,USED,OTHER,50500 USD,https://caradvice.com.ar/autos/185,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F185%2F1744121364552.e6f9e5f6-a9bb-4b24-827d-ed7d8484c48c.jpeg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F185%2F1744121364815.b00e4d05-8a1c-444f-ab68-6e4bf3703adb.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F185%2F1744121364908.6200068f-ab73-4f96-a89e-951782675840.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F185%2F1744121364954.3cfc7219-8a29-4d93-9f52-7edea3e06f2f.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F185%2F1744121365062.eb1cef0b-869c-4590-a847-71169c06fb83.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F185%2F1744121365104.2d14e7b1-99cd-4c2b-b437-41b637a74b0c.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F185%2F1744121365131.25e767ea-6cd5-48b7-b2ba-4a5edb51674f.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F185%2F1744121365213.31f5632c-36d6-4ca8-a2a2-b34179876ffe.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F185%2F1744121365242.f76dff4f-f316-4b2f-ae75-8520075f283d.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F185%2F1744121365258.dfd79e7c-8078-456b-9ad7-bae40222a0c5.jpeg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F185%2F1744121365283.98b7fb3c-a6ef-43fb-bdfe-71180853d122.jpeg",DS AUTOMOBILES,DS7,2022,49000,KM,HYBRID,AUTOMATIC,SUV,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
186,RENAULT ALASKAN 2.3 TDI 4X2 INTENS L20,RENAULT ALASKAN 2.3 TDI 4X2 INTENS L20,AVAILABLE,USED,OTHER,34000000 ARS,https://caradvice.com.ar/autos/186,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F186%2F1764605857851.IMG-20251201-WA0217.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F186%2F1764605857985.IMG-20251201-WA0219.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F186%2F1764605858188.IMG-20251201-WA0216.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F186%2F1764605858367.IMG-20251201-WA0224.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F186%2F1764605858548.IMG-20251201-WA0215.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F186%2F1764605858732.IMG-20251201-WA0218.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F186%2F1764605858982.IMG-20251201-WA0220.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F186%2F1764605859089.IMG-20251201-WA0222.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F186%2F1764605859229.IMG-20251201-WA0229.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F186%2F1764605859316.IMG-20251201-WA0231.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F186%2F1764605859408.IMG-20251201-WA0225.jpg",RENAULT,ALASKAN,2022,65000,KM,DIESEL,MANUAL,PICKUP,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
187,PEUGEOT 208 1.6 ALLURE NAV TIPTRONIC 5P L15,PEUGEOT 208 1.6 ALLURE NAV TIPTRONIC 5P L15,AVAILABLE,USED,OTHER,13000 USD,https://caradvice.com.ar/autos/187,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F187%2F1764352919672.IMG-20251128-WA0095.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F187%2F1764352919947.IMG-20251128-WA0092.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F187%2F1764352920259.IMG-20251128-WA0094.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F187%2F1764352920538.IMG-20251128-WA0097.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F187%2F1764352920821.IMG-20251128-WA0093.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F187%2F1764352921146.IMG-20251128-WA0096.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F187%2F1764352921401.IMG-20251128-WA0098.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F187%2F1764352921662.IMG-20251128-WA0099.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F187%2F1764352921939.IMG-20251128-WA0100.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F187%2F1764352922159.IMG-20251128-WA0101.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F187%2F1764352922638.IMG-20251128-WA0102.jpg",PEUGEOT,208,2017,86500,KM,GASOLINE,AUTOMATIC,HATCHBACK,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
188,TOYOTA COROLLA 2.0 XEI CVT,TOYOTA COROLLA 2.0 XEI CVT,AVAILABLE,USED,OTHER,46900000 ARS,https://caradvice.com.ar/autos/188,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F188%2F1763664504311.IMG-20251120-WA0299.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F188%2F1763664504477.IMG-20251120-WA0302.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F188%2F1763664504605.IMG-20251120-WA0300.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F188%2F1763664504686.IMG-20251120-WA0303.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F188%2F1763664504785.IMG-20251120-WA0298.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F188%2F1763664504847.IMG-20251120-WA0301.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F188%2F1763664504955.IMG-20251120-WA0304.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F188%2F1763664505113.IMG-20251120-WA0306.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F188%2F1763664505184.IMG-20251120-WA0305.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F188%2F1763664505292.IMG-20251120-WA0307.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F188%2F1763664505465.IMG-20251120-WA0308.jpg",TOYOTA,COROLLA,2024,1000,KM,GASOLINE,AUTOMATIC,SEDAN,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
189,FIAT SIENA 1.4 EL L09,FIAT SIENA 1.4 EL L09,AVAILABLE,USED,OTHER,14400000 ARS,https://caradvice.com.ar/autos/189,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F189%2F1754059782911.8b70fc61-e12e-4fa3-a35c-97055f8dbbd3.JPG,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F189%2F1754059783283.a4195046-67bc-43a3-8bb7-e5f60d659b25.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F189%2F1754059783463.dcb7862f-900a-49a3-bfdf-1523cbbedff7.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F189%2F1754059783592.a4433b60-65aa-44ab-bb83-82f7a46d7cef.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F189%2F1754059783655.d6adfab4-3b89-4ef2-9a9c-81bd2895b299.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F189%2F1754059783752.76637beb-01a7-4f13-8e1d-6f3df02975ad.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F189%2F1754059783789.0bf29de6-a6f6-4670-aac5-d7e945ee47d7.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F189%2F1754059783836.8bc9abed-aadf-4c35-9997-0132bce295a9.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F189%2F1754059783865.035dcc55-eca4-4e70-8604-d1cae901be03.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F189%2F1754059783928.49b2d5f4-bfb5-4396-b807-9c446c442282.JPG,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F189%2F1754059783966.99a78143-c061-4d37-84f5-5df2f19834ca.JPG",FIAT,SIENA,2014,138500,KM,OTHER,MANUAL,SEDAN,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
190,VOLKSWAGEN AMAROK 2.0 TD 180HP 4X2 DC COMFORTLINE AT L16,VOLKSWAGEN AMAROK 2.0 TD 180HP 4X2 DC COMFORTLINE AT L16,AVAILABLE,USED,OTHER,41000000 ARS,https://caradvice.com.ar/autos/190,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F190%2F1765382900037.IMG-20251210-WA0223.jpg,"https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F190%2F1765382900053.IMG-20251210-WA0222.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F190%2F1765382900122.IMG-20251210-WA0220.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F190%2F1765382900232.IMG-20251210-WA0227.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F190%2F1765382900337.IMG-20251210-WA0219.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F190%2F1765382900422.IMG-20251210-WA0221.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F190%2F1765382900518.IMG-20251210-WA0224.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F190%2F1765382900588.IMG-20251210-WA0225.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F190%2F1765382900726.IMG-20251210-WA0226.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F190%2F1765382900873.IMG-20251210-WA0228.jpg,https://api-caradvice.duckdns.org/api/image?path=%2Fopt%2Fcaradvice-media%2Fimages%2Fautos%2F190%2F1765382900943.IMG-20251210-WA0229.jpg",VOLKSWAGEN,AMAROK,2020,142300,KM,DIESEL,AUTOMATIC,PICKUP,Octavio Pinto 3024,Cordoba,Cordoba,5000,AR,-31.4167,-64.1833
